STA0;0;SubCatTypeNandAdj;;noArg;noArg;nom ou adjectif sans argument
STA1;3;SubCatTypeNandAdj;;PP1;[_ PP];PrepObject
STA2;6;SubCatTypeNandAdj;;S1;[_ S];Sobject
STA3;2;SubCatTypeNandAdj;;NP;[_ NP];indirect object
TEE0;0;Tense;en;infinitive;infinitive;
TEE1;1;Tense;en,eo,fr,la,rm,pt;present;present;
TEE2;2;Tense;en;past;past;
TEE3;3;Tense;en;pastParticiple;pastParticiple;
TEE4;4;Tense;en;presentParticiple;presentParticiple;
TEE5;5;Tense;en;future;future;
TEE6;6;Tense;en;conditional;conditional;
TEG0;0;Tense;de;infinitiv;infinitiv;
TEG1;1;Tense;de;praesens;praesens;
TEG2;2;Tense;de;praeteritum;praeteritum;
TEG3;3;Tense;de;partizipPerfekt;partizipPerfekt;
TEG4;4;Tense;de;partizipPraesens;partizipPraesens;
TEG5;5;Tense;de;futur_1;futur_1;
TEG6;6;Tense;de;infinitivPerfekt;infinitivPerfekt;
TEG7;7;Tense;de;perfekt;perfekt;
TEG8;8;Tense;de;plusQuamPerfekt;plusQuamPerfekt;
TEG9;9;Tense;de;futur2;futur2;
TEI0;0;Tense;it;infinito;infinito;
TEI1;1;Tense;it;presente;presente;
TEI10;10;Tense;it;infinitoPassato;infinitoPassato;
TEI11;11;Tense;it;passProssimo;passProssimo;
TEI12;12;Tense;it;trapassProssimo;trapassProssimo;
TEI13;13;Tense;it;trapassRemoto;trapassRemoto;
TEI14;14;Tense;it;futuroAnteriore;futuroAnteriore;
TEI2;2;Tense;it;imperfetto;imperfetto;
TEI3;3;Tense;it;passRemoto;passRemoto;
TEI4;4;Tense;it;futuroSemplice;futuroSemplice;
TEI5;5;Tense;it;participioPresente;participioPresente;
TEI6;6;Tense;it;participioPassato;participioPassato;
TEI7;7;Tense;it,rm;gerundio;gerundio;
TEL3;3;Tense;la;futur;futur;
TEL4;4;Tense;la;participePasse;participePasse;
TEL5;5;Tense;la;infinitifPasse;infinitifPassé;
TEL6;6;Tense;la;parfait;parfait;
TEL7;7;Tense;la,pt;plusQueParfait;plusQueParfait;
TEL8;8;Tense;la;futurAnterieur;futurAnterieur;
TEL9;9;Tense;la;participePresent;participePresent;
TEN0;0;Tense;eo,fr,la,rm,pt;infinitif;infinitif;
TEN10;10;Tense;fr;infinitifPasse;infinitifPasse;
TEN11;11;Tense;fr;passeCompose;passeCompose;
TEN12;12;Tense;fr;plusQueParfait;plusQueParfait;
TEN13;13;Tense;fr;passeAnterieur;passeAnterieur;
TEN14;14;Tense;fr;futurAnterieur;futurAnterieur;
TEN15;15;Tense;fr;participePresentPasse;participePresentPasse;
TEN2;2;Tense;fr,la,rm,pt;imparfait;imparfait;
TEN3;3;Tense;fr,pt;passeSimple;passeSimple;
TEN4;4;Tense;eo,fr,pt;futur;futur;
TEN5;5;Tense;eo,fr;participePresent;participePresent;
TEN6;6;Tense;eo,fr;participePasse;participePasse;
TEO2;2;Tense;eo;passé;passé;
TEO7;7;Tense;eo;participeFutur;participeFutur;
TEO8;8;Tense;eo;volitif;volitif;
TEO9;9;Tense;eo;fictif;fictif;
TEP10;10;Tense;pt;imperatifNegatif;imperatifNegatif;
TEP5;5;Tense;pt;participePresent;participePrésent;
TEP6;6;Tense;pt;participePasse;participePassé;
TEP8;8;Tense;pt;infinitifPersonnel;infinitifPersonnel;
TEP9;9;Tense;pt;imperatifAffirmatif;imperatifAffirmatif;
TER5;5;Tense;rm;partPassAttr;partPassAttr;habitau
TER6;6;Tense;rm;partPassPred;partPassPred;habitaus
TES0;0;Tense;es;infinitivo;infinitivo;amar
TES1;1;Tense;es;presente;presente;amo
TES2;2;Tense;es;pretéritoImperfecto;pretéritoImperfecto;amaba
TES3;3;Tense;es;perfectoSimple;perfectoSimple;amé
TES4;4;Tense;es;futuro;futuro;amaré
TES5;5;Tense;es;gerundio;gerundio;amando
TES6;6;Tense;es;participio;participio;amado
TES7;7;Tense;es;pretéritoImperfectoSe;pretéritoImperfectoSe;
THF0;0;ThematicFunction;;agent;agent;
THF1;1;ThematicFunction;;patient;patient;
THF10;10;ThematicFunction;;undefined;undefined;
THF2;2;ThematicFunction;;theme;theme;
THF3;3;ThematicFunction;;goal;goal;
THF4;4;ThematicFunction;;predication;predication;
THF5;5;ThematicFunction;;theta6;theta6;internalized subject
THF6;6;ThematicFunction;;possessor;possessor;possessor in inalien. poss
THF7;7;ThematicFunction;;theta8;theta8;à éliminer !
VAL0;45;Value;;vManner;Manner;
VAL1;32;Value;;vComparison;Comparison;
VAL10;33;Value;;vConcession;Concession;
VAL11;42;Value;;vNegation;Negation;
VAL12;43;Value;;vUnion;Union;
VAL13;44;Value;;vAlternative;Alternative;
VAL14;46;Value;;vIntensity;Intensity;
VAL15;47;Value;;vExplanation;Explanation;
VAL16;48;Value;;vCorrelation;Correlation;
VAL17;49;Value;;vCompl;Compl;
VAL18;50;Value;;vWhcompl;Whcompl;
VAL19;51;Value;;vParticipial;Participial;
VAL2;34;Value;;vCondition;Condition;
VAL20;52;Value;;vGerund;Gerund;
VAL21;53;Value;;vDegree;Degree;
VAL22;54;Value;;vFrequency;Frequency;
VAL23;55;Value;;vQuantifier;Quantifier;
VAL24;56;Value;;vUnspecified;Unspecified;
VAL25;57;Value;;vDirection;Direction;
VAL3;35;Value;;vConsequence;Consequence;
VAL4;36;Value;;vLimitation;Limitation;
VAL5;37;Value;;vPurpose;Purpose;
VAL6;38;Value;;vCause;Cause;
VAL7;39;Value;;vTime;Time;
VAL8;40;Value;;vLocation;Location;
VAL9;41;Value;;vAffirmation;Affirmation;
VAR0;0;VariantType;;graphieAlternative;graphieAlternative;f: ciels cieux, e: dreamt, dreamed
VAR1;1;VariantType;;nouvelleGraphie;nouvelleGraphie;réforme de l'orthographe, p.e. aout
VAR2;2;VariantType;;vielli;vielli;aïeux
VAR3;3;VariantType;en;britishEnglish;britishEnglish;behaviour, centre
VAR4;4;VariantType;en;americanEnglish;americanEnglish;apologize, behavior, center
VEE10;10;VerbSynFeature;en,de;particleV;particleV;
VEE11;18;VerbSynFeature;en;beV;beV;
VEE12;11;VerbSynFeature;en;toughVerb;toughVerb;... en attendant le split avec les sem features
VEE19;19;VerbSynFeature;de,en;indirectObjectControl;indirectObjectControl;empfehlen, helfen
VEF0;0;VerbSynFeature;;ergativeV;ergative;verbe ergatif, parvenir
VEF1;1;VerbSynFeature;;subjectControlV;subjectControl;verbe a controle du sujet, promettre
VEF10;10;VerbSynFeature;fr;inherentYV;inherentY;verbe avec clitique y inherent, y avoir
VEF11;11;VerbSynFeature;fr;etreAuxV;etreAuxiliary;verbe selectionant l'auxiliaire etre
VEF12;12;VerbSynFeature;;noPassiveV;noPassive;verbe resistant au passif, avoir
VEF13;13;VerbSynFeature;fr,it;PI1V;PI1;possession inalienable de type 1, lever
VEF14;14;VerbSynFeature;fr,it;PI2V;PI2;possession inalienable de type 2, se casser
VEF15;15;VerbSynFeature;fr;presentatifV;presentatif;presentatif "voici" et "voila"
VEF16;16;VerbSynFeature;;impersonnelV;impersonnel;verbe a sujet impersonnel "falloir"
VEF17;17;VerbSynFeature;fr;inherentLeClV;inherentLeCl;
VEF18;18;VerbSynFeature;fr;êtreVerb;êtreVerb;pour marquer le verbe être
VEF19;19;VerbSynFeature;fr;toughVerb;toughVerb;
VEF2;2;VerbSynFeature;;objectControlV;objectControl;verbe a controle de l'objet, persuader
VEF20;20;VerbSemFeature;;etatV;etat;verbe d'etat, d'existence, de location, etc.
VEF21;21;VerbSemFeature;;mouvementV;mouvement;verbe de mouvement, venir, aller *)
VEF22;22;VerbSemFeature;;declaratifV;declaratif;verbe declaratif, dire, parler, declarer
VEF23;23;VerbSemFeature;;actionAtelicV;actionAtelic;verbe d'action avec activite continue
VEF24;24;VerbSemFeature;;actionTelicV;actionTelic;verbe d'action aboutissant a un etat
VEF25;25;VerbSemFeature;;psychologiqueV;psychologique;verbe psychologique, aimer, ha?r
VEF26;26;VerbSemFeature;;factifV;factif;verbe factif, regretter, souhaiter
VEF27;27;VerbSemFeature;;epistemiqueV;epistemique;verbe de connaissance, de perception
VEF28;28;VerbSemFeature;;meteorologiqueV;meteorologique;verbe meteorologique, pleuvoir, neiger
VEF29;29;VerbSemFeature;;modalV;modal;verbe modal, devoir, pouvoir
VEF3;3;VerbSynFeature;;prepObjectControlV;prepObjectControl;verbe a control du PP, conseiller a
VEF30;30;VerbSemFeature;;perceptionV;perception;verbe de perception, regarder, voir
VEF31;31;VerbSemFeature;;genericV;generic;verbe generique, ha?r, aimer, etc.
VEF4;4;VerbSynFeature;;arbitraryControlV;arbitraryControl;verbe a controle arbitraire, se demander
VEF5;5;VerbSynFeature;;raisingV;raising;verbe a montee, sembler, paraitre
VEF6;6;VerbSynFeature;;ECMV;ECM;marquage de cas exceptionnel, regarder
VEF7;7;VerbSynFeature;;restructurationV;restructuration;verbe causatif, faire, laisser, voir
VEF8;8;VerbSynFeature;fr,de,it,es,rm,pt;pronominalV;pronominal;verbe essentiellement pronominal, se suicider
VEF9;9;VerbSynFeature;fr;inherentEnV;inherentEn;verbe avec clitique en inhn., s'en aller
VEG11;11;VerbSynFeature;de;auxiliarySein;seinAuxiliary;verbe selectionant l'auxiliaire sein
VEG13;13;VerbSynFeature;de;habenOderSeinAuxV;habenOderSeinAuxiliary;verbe sélectionnant soit l'auxiliaire sein ou haben, hincken, segeln
VEG18;18;VerbSynFeature;de;causativeVerb;causativeVerb;lassen
VEL10;10;VerbSynFeature;el;medioPassive;medioPassive;
VEP9;9;VerbSynFeature;pt;inherentEmboraV;inherentEmbora;verbe avec clitique en inhn., s'en aller
VER0;0;VerbType;;auxiliary;auxiliary;have
VER1;1;VerbType;;modal;modal;must
VER2;2;VerbType;;ordinary;ordinary;enjoy
VER3;3;VerbType;;causative;causative;fr. faire
VES10;10;VerbSynFeature;es;existentialV;existentialV;brotar (jaillir)
VES17;17;VerbSynFeature;es;semiAuxiliary;semiAuxiliary;seguir
VES18;18;VerbSynFeature;es;beV;beV (star i ser);
VFD9;9;VerbSynFeature;de,en,it;dativePronominal;dativePronominal;sich etwas aneignen
VFI11;11;VerbSynFeature;it;coniugatoConEssere;coniugatoConEssere;
VFI17;17;VerbSynFeature;it;inherentLeCl;inherentLeCl;
VFI18;18;VerbSynFeature;it;essereV;essereV;pour marquer le verbe essere
VFI19;19;VerbSynFeature;it;inherentCiCl;inherentCiCl;
VIE0;0;VerbInflection;;irregular;irregular;
VIE-1;-1;VerbInflection;;noInflexion;noInflexion;
VIE1;1;VerbInflection;en;V_1;standard;
VIE-2;-2;VerbInflection;;undefinedInflection;not yet defined;
VIE2;2;VerbInflection;en;V_2;non doubled cons;
VIF0;1;VerbInflection;fr;V_1;-"er";chanter, acheter, menacer, 
VIF1;2;VerbInflection;fr;V_2;-"ir", -"issant";finir, 
VIF2;3;VerbInflection;fr;V_3;-"ïr", -"ïssant";haïr, 
VIF3;4;VerbInflection;fr;V_4;-"ir", -"ant";dormir, sentir, 
VIG1;1;VerbInflection;de;1;[1] regelmässige Verben (spielen, lieben, bremsen);spielen, lieben, bremsen
VIG11;11;VerbInflection;de;11;[11] regelmässig untrennbar (berechnen, verlieben);berechnen, verlieben
VIG14;14;VerbInflection;de;14;[14] gemischt untrennbar (bekennen);bekennen
VIG15;15;VerbInflection;de;15;[15] -ln / -rn untrennbar (zerbröckeln, verärgern);zerbröckeln, verärgern
VIG17;17;VerbInflection;de;17;[17] Modalverben untrennbar (vermögen, bedürfen);vermögen, bedürfen
VIG2;2;VerbInflection;de;2;[2] unregelmässig (nehmen, befehlen, schmelzen, Imp. nimm, befiehl, schmilz);nehmen, befehlen, schmelzen, Imp. nimm, befiehl, schmilz
VIG21;21;VerbInflection;de;21;[21] regelmässig untrennbar mit ge- (*ein-igen, *zu-cken);*ein-igen, *zu-cken
VIG25;25;VerbInflection;de;25;[25] -ln / -rn untrennbar mit ge- (*an-geln, *an-kern);*an-geln, *an-kern
VIG3;3;VerbInflection;de;3;[3] unregelmässig (reiten, backen, besitzen, Imp. reite, backe, besitze);reiten, backen, besitzen, Imp. reite, backe, besitze
VIG4;4;VerbInflection;de;4;[4] gemischt (denken, kennen, bringen);denken, kennen, bringen
VIG5;5;VerbInflection;de;5;[5] -ln / -rn (mangeln, ärgern);mangeln, ärgern
VIG6;6;VerbInflection;de;6;[6] -ieren, ohne ge- (trainieren);trainieren
VIG7;7;VerbInflection;de;7;[7] Modalverben (dürfen, können);dürfen, können
VIG8;8;VerbInflection;de;8;[8] wie Modalverben, mit Imperativ (wissen, werden, haben);wissen, werden, haben
VII0;1;VerbInflection;it;V_1;[1] -"are" (amare);amare, telegrafare
VII1;2;VerbInflection;it;V_2;[2] -"ere" (temere);temere, ricevere
VII10;11;VerbInflection;it;V_11;[11] -"ere" (accedere);accedere
VII12;13;VerbInflection;it;V_13;[13] -"ere" (piacere, chiedere);piacere, chiedere
VII13;14;VerbInflection;it;V_14;[14] -"ire" (dire);dire
VII14;15;VerbInflection;it;V_15;[15] -"are" (fare);fare
VII18;19;VerbInflection;it;V_19;[19] -"ere" (cadere, tenere);cadere, tenere
VII2;3;VerbInflection;it;V_3;[3] -"ire" (sentire);sentire
VII3;4;VerbInflection;it;V_4;[4] -"ire" (finire);finire
VII4;5;VerbInflection;it;V_5;[5] -"rre" (contrarre);contrarre
VII5;6;VerbInflection;it;V_6;[6] -"rre" (ridurre);ridurre
VII6;7;VerbInflection;it;V_7;[7] -"rre" (porre);porre
VII7;8;VerbInflection;it;V_8;[8] -"enire" (venire);venire
VII8;9;VerbInflection;it;V_9;[9] -"ere" (scrivere);scrivere
VII9;10;VerbInflection;it;V_10;[10] -"ere" (abbattere);abbattere
VIL1;1;VerbInflection;la;V_1;1. verbes en -are, eg. amo, amas, amare;
VIL10;15;VerbInflection;la;V_15;15. verbes en -ire, eg. experior, experiri, expertus sum;
VIL2;2;VerbInflection;la;V_2;2. verbes en -ere, eg. deleo, deles, delere;
VIL3;3;VerbInflection;la;V_3;3. verbes en -ere, eg. lego, legis, legere;
VIL4;4;VerbInflection;la;V_4;4. verbes en -ere, eg. capio, capis, capere;
VIL5;5;VerbInflection;la;V_5;5. verbes en -ire, eg. audio, audis, audire;
VIL6;11;VerbInflection;la;V_11;11. verbes en -are, eg. imitor, imitari, imitatus sum;
VIL7;12;VerbInflection;la;V_12;12. verbes en -ere, eg. vereor, vereri, veritus sum;
VIL8;13;VerbInflection;la;V_13;13. verbes en -ere, eg. loquor, loqui, locutus sum;
VIL9;14;VerbInflection;la;V_14;14. verbes en -ere, eg. patior, pati, passus, sum;
VIO1;1;VerbInflection;eo;V_1;[1] inflclass 1;
VIP1;1;VerbInflection;pt;V_1;[1] verbes en -ar  -- amar, cantar;amar, cantar
VIP2;2;VerbInflection;pt;V_2;[2] verbes en -er  -- entender, morrer;entender, morrer
VIP3;3;VerbInflection;pt;V_3;[3] verbes en -ir  --sentir, dormir;sentir, dormir
VIP4;4;VerbInflection;pt;V_4;[4] verbes en -ar  avec prés., subj., impér. Affirm. Et neg. Irrégulier -- recear,odiar;recear,odiar
VIP5;5;VerbInflection;pt;V_5;[5] verbes en -ir  avec  prés. et  impér. Affirm. Irrégulier -- distribuir, construir; distribuir, construir
VIP6;6;VerbInflection;pt;V_6;[6] verbes en -ir  avec présent irrégulier -- traduzir, desluzir; traduzir, desluzir
VIR1;1;VerbInflection;rm;1;verbes en -ar;cavar, salidar, selavar, sesanflar, s'inquietar
VIR10;23;VerbInflection;rm;23;verbes en -er (3) multibase (purschein/porscher, cuschein/quescher);purschein/porscher, cuschein/quescher
VIR11;24;VerbInflection;rm;24;verbes en -ir multibase (durmir/dormel, embellir/embiala);durmir/dormel, embellir/embiala
VIR12;15;VerbInflection;rm;15;verbes en -er avec -is/-IN et multibase;crescher/creschel/carschin
VIR13;30;VerbInflection;rm;30;verbes irréguliers (far, esser, haver);far, esser, haver
VIR2;2;VerbInflection;rm;2;verbes en -er avec accent sur -er;temér
VIR3;3;VerbInflection;rm;3;verbes en -er avec accent avant -er;vénder, emprénder
VIR4;4;VerbInflection;rm;4;verbes en -ir;partir, durmir
VIR5;11;VerbInflection;rm;11;verbes en -ar à infixe esch;gratular/gratulescha
VIR6;13;VerbInflection;rm;13;verbes en -er avec 4/5 pers -is/-in au lieu de -eis/-ein;cuorer, scriver
VIR7;14;VerbInflection;rm;14;verbes en -ir à infixe esch;finir/finescha
VIR8;21;VerbInflection;rm;21;verbes en -ar multibase (cantar/contel, duvrar/drovel);cantar/contel, duvrar/drovel
VIR9;22;VerbInflection;rm;22;verbes en -er (2) multibase (maner/mognel);maner/mognel
VIS1;1;VerbInflection;es;V_1;1.-ar, formes complètement régulières, amar;
VIS11;11;VerbInflection;es;V_11;11.-ar, formes irrégulières : cerrar, cierra ; tentar, tienta;cerrar, cierra; tentar, tienta
VIS12;12;VerbInflection;es;V_12;12.-er, {-tener}, {-querer}, {-poner}, {-traer};
VIS13;13;VerbInflection;es;V_13;13.-ir, {-ucir}, {-venir} (conducir, intervenir);conducir, aducir, coproducir, intervenir
VIS14;14;VerbInflection;es;V_14;14.-er, formes complètement régulières : pretender;pretender, comer, vender.
VIS15;15;VerbInflection;es;V_15;15.-er, verbes irréguliers, /-olver/ : volver, absolver;volver, absolver.
VIS2;2;VerbInflection;es;V_2;2.-er, -iendo (ger), comer, comiendo;
VIS23;23;VerbInflection;es;V_23;23.-er, verbes irréguliers : -ubrir, -scribir;cubrir, escribir
VIS3;3;VerbInflection;es;V_3;3.-ir, -iendo (ger), sentir, sintiendo ; elegir, elijo;
VIS4;4;VerbInflection;es;V_4;4.-er, -endo (ger), creer, creyendo ; leer, leyendo;
VIS5;5;VerbInflection;es;V_5;5.-ir, -endo (ger), teñir, ceñir;
VIS6;6;VerbInflection;es;V_6;6.-ír, -endo (ger), reír,freír;
VOI0;0;Voice;;activeV;active;
VOI1;1;Voice;;passiveV;passive;
VOI2;2;Voice;;causativeV;causative;
xxx;29;AdverbFeature;fr;comparatifDavantage;comparatifDavantage;
